detail_id,order_id,item_id,qty
3550,1047,12,2
3551,1048,12,2
3552,1048,12,1
3553,1049,15,1
3554,1049,12,1
3555,1049,25,3
3556,1049,16,4
3557,1049,20,4
3558,1050,16,3
3559,1050,12,1
3560,1051,22,3
3561,1051,16,4
3562,1051,8,2
3563,1051,20,1
3564,1052,27,1
3565,1052,13,1
3566,1052,1,2
3567,1052,28,2
3568,1052,19,3
3569,1053,16,4
3570,1053,12,1
3571,1053,5,1
3572,1054,24,1
3573,1054,2,2
3574,1055,30,3
3575,1055,3,2
3576,1055,21,4
3577,1055,4,1
3578,1056,4,1
3579,1056,5,2
3580,1056,21,2
3581,1057,11,2
3582,1057,29,2
3583,1057,16,3
3584,1057,7,1
3585,1057,20,1
3586,1058,22,2
3587,1058,26,3
3588,1058,5,1
3589,1058,5,2
3590,1059,12,1
3591,1059,20,4
3592,1059,21,2
3593,1059,20,3
3594,1060,8,2
3595,1061,4,1
3596,1061,22,3
3597,1061,2,1
3598,1061,21,1
3599,1061,26,2
3600,1061,19,4
3601,1062,2,2
3602,1062,18,1
3603,1062,3,2
3604,1062,12,1
3605,1062,19,3
3606,1063,17,1
3607,1064,18,2
3608,1064,10,2
3609,1065,21,4
3610,1065,4,1
3611,1065,19,1
3612,1065,9,2
3613,1065,18,4
3614,1066,26,3
3615,1066,22,2
3616,1067,21,2
3617,1067,12,1
3618,1067,26,4
3619,1068,16,3
3620,1068,29,4
3621,1069,22,2
3622,1069,19,2
3623,1069,21,3
3624,1070,10,1
3625,1070,16,2
3626,1070,11,2
3627,1070,30,1
3628,1071,20,3
3629,1071,5,2
3630,1071,22,2
3631,1072,22,4
3632,1073,5,1
3633,1073,17,3
3634,1073,19,2
3635,1074,13,2
3636,1074,12,1
3637,1074,4,2
3638,1075,18,3
3639,1075,21,4
3640,1075,18,3
3641,1075,9,1
3642,1076,11,1
3643,1076,3,2
3644,1076,9,2
3645,1076,11,1
3646,1076,5,2
3647,1077,7,2
3648,1077,27,2
3649,1077,3,2
3650,1077,27,4
3651,1078,6,2
3652,1079,7,1
3653,1079,25,3
3654,1079,6,2
3655,1079,11,2
3656,1079,24,2
3657,1079,28,2
3658,1080,24,3
3659,1080,8,2
3660,1080,29,3
3661,1080,15,2
3662,1080,1,2
3663,1081,2,1
3664,1081,6,1
3665,1081,1,1
3666,1081,25,1
3667,1082,6,2
3668,1082,25,3
3669,1082,7,1
3670,1082,12,1
3671,1083,10,2
3672,1083,14,2
3673,1084,28,1
3674,1085,27,2
3675,1085,6,1
3676,1085,7,2
3677,1086,3,1
3678,1086,19,1
3679,1086,11,2
3680,1086,15,1
3681,1086,8,2
3682,1086,12,1
3683,1087,11,2
3684,1087,13,2
3685,1087,30,3
3686,1088,8,2
3687,1088,2,1
3688,1089,2,2
3689,1089,21,2
3690,1089,13,1
3691,1089,6,1
3692,1090,6,1
3693,1090,20,2
3694,1090,26,4
3695,1090,21,4
3696,1090,10,1
3697,1091,16,2
3698,1091,1,2
3699,1091,13,1
3700,1092,7,2
3701,1092,2,2
3702,1093,5,1
3703,1093,10,2
3704,1093,6,2
3705,1093,22,4
3706,1093,22,3
3707,1094,2,1
3708,1094,5,1
3709,1094,29,4
3710,1094,16,1
3711,1094,7,2
3712,1094,21,2
3713,1095,16,2
3714,1095,17,1
3715,1096,29,3
3716,1096,15,2
3717,1096,14,2
3718,1096,25,3
3719,1096,11,2
3720,1096,19,3
3721,1097,24,2
3722,1098,13,1
3723,1098,18,4
3724,1098,17,4
3725,1098,21,2
3726,1098,18,2
3727,1099,27,3
3728,1099,2,2
3729,1099,30,3
3730,1099,23,2
3731,1099,22,1
3732,1099,24,2
3733,1100,7,1
3734,1100,1,1
3735,1100,29,3
3736,1100,4,1
3737,1100,26,1
3738,1100,20,2
3739,1101,13,2
3740,1101,21,1
3741,1101,12,2
3742,1101,25,1
3743,1101,6,1
3744,1102,21,3
3745,1102,21,4
3746,1103,24,3
3747,1103,4,1
3748,1103,15,2
3749,1103,26,2
3750,1103,22,2
3751,1103,23,2
3752,1104,30,2
3753,1105,14,2
3754,1105,6,1
3755,1105,2,1
3756,1106,20,4
3757,1106,26,1
3758,1106,8,2
3759,1106,14,2
3760,1106,24,4
3761,1107,1,1
3762,1107,19,1
3763,1107,23,4
3764,1108,19,3
3765,1108,30,1
3766,1108,11,2
3767,1108,24,3
3768,1108,15,1
3769,1108,29,4
3770,1109,10,1
3771,1110,16,4
3772,1110,27,1
3773,1110,15,1
3774,1110,2,1
3775,1111,10,1
3776,1111,8,1
3777,1111,4,2
3778,1111,28,2
3779,1111,20,3
3780,1111,12,1
3781,1112,20,1
3782,1112,20,1
3783,1112,9,2
3784,1112,3,2
3785,1113,3,2
3786,1114,22,3
3787,1114,26,2
3788,1114,24,1
3789,1114,29,3
3790,1114,24,1
3791,1114,2,2
3792,1115,18,1
3793,1115,22,2
3794,1116,18,2
3795,1117,10,2
3796,1117,17,4
3797,1117,3,2
3798,1117,6,1
3799,1117,22,4
3800,1117,16,2
3801,1118,30,2
3802,1118,4,1
3803,1118,24,3
3804,1118,28,4
3805,1118,24,4
3806,1118,13,1
3807,1119,14,2
3808,1119,30,2
3809,1119,16,4
3810,1119,20,4
3811,1119,10,1
3812,1119,7,2
3813,1120,30,1
3814,1121,21,2
3815,1122,17,2
3816,1122,27,4
3817,1122,21,3
3818,1123,2,2
3819,1123,6,2
3820,1124,13,2
3821,1125,29,2
3822,1125,2,2
3823,1126,29,2
3824,1126,18,4
3825,1127,19,3
3826,1128,18,4
3827,1129,29,2
3828,1129,17,4
3829,1129,27,3
3830,1129,17,2
3831,1129,22,2
3832,1130,27,2
3833,1130,28,1
3834,1130,30,4
3835,1130,16,2
3836,1131,30,2
3837,1131,12,2
3838,1132,16,2
3839,1132,29,4
3840,1132,30,2
3841,1132,30,4
3842,1132,21,4
3843,1133,17,4
3844,1134,17,4
3845,1134,16,4
3846,1134,30,1
3847,1134,28,3
3848,1134,19,4
3849,1135,27,4
3850,1135,16,3
3851,1135,21,4
3852,1135,16,1
3853,1136,17,1
3854,1136,29,1
3855,1136,30,4
3856,1136,29,1
3857,1136,29,1
3858,1136,16,1
3859,1137,17,1
3860,1137,17,2
3861,1137,21,4
3862,1137,20,2
3863,1138,20,4
3864,1139,3,1
3865,1139,24,2
3866,1139,17,4
3867,1139,20,2
3868,1139,25,3
3869,1140,26,1
3870,1140,19,4
3871,1140,14,2
3872,1140,19,2
3873,1140,11,1
3874,1141,22,1
3875,1142,18,3
3876,1142,16,4
3877,1142,19,1
3878,1142,20,2
3879,1142,26,2
3880,1143,13,2
3881,1143,4,2
3882,1143,26,3
3883,1143,26,2
3884,1143,16,1
3885,1144,2,2
3886,1144,22,1
3887,1144,20,1
3888,1144,18,3
3889,1144,3,1
3890,1145,16,3
3891,1145,20,2
3892,1145,30,3
3893,1145,22,1
3894,1146,12,2
3895,1146,19,4
3896,1146,27,2
3897,1147,7,2
3898,1147,12,2
3899,1147,30,4
3900,1147,21,1
3901,1148,22,4
3902,1148,19,2
3903,1148,9,2
3904,1148,21,3
3905,1148,4,2
3906,1149,23,3
3907,1149,30,3
3908,1150,3,1
3909,1150,20,2
3910,1150,18,3
3911,1151,21,3
3912,1151,19,1
3913,1151,20,2
3914,1151,30,3
3915,1151,19,1
3916,1151,18,1
3917,1152,23,1
3918,1152,1,2
3919,1152,22,4
3920,1153,19,3
3921,1153,25,3
3922,1153,30,2
3923,1153,19,4
3924,1153,26,1
3925,1153,17,2
3926,1154,27,3
3927,1154,20,1
3928,1154,19,2
3929,1154,18,4
3930,1155,20,4
3931,1155,17,1
3932,1155,28,3
3933,1155,19,1
3934,1156,18,4
3935,1156,11,1
3936,1156,17,1
3937,1156,14,1
3938,1156,10,2
3939,1157,18,2
3940,1157,26,1
3941,1158,26,3
3942,1158,20,3
3943,1158,19,3
3944,1158,25,1
3945,1158,17,1
3946,1159,24,2
3947,1159,26,3
3948,1159,30,4
3949,1159,20,1
3950,1160,6,2
3951,1161,22,3
3952,1161,4,2
3953,1162,3,1
3954,1162,14,1
3955,1162,12,1
3956,1163,26,1
3957,1163,18,2
3958,1163,22,2
3959,1163,25,4
3960,1163,11,2
3961,1163,21,2
3962,1164,17,1
3963,1164,19,2
3964,1164,22,4
3965,1164,26,1
3966,1164,21,1
3967,1164,11,2
3968,1165,3,2
3969,1165,13,2
3970,1165,26,3
3971,1166,27,1
3972,1167,12,1
3973,1167,12,1
3974,1168,29,4
3975,1168,20,2
3976,1168,27,1
3977,1168,30,1
3978,1169,15,1
3979,1169,28,1
3980,1169,6,1
3981,1170,9,2
3982,1171,6,1
3983,1171,29,2
3984,1171,4,1
3985,1172,24,3
3986,1172,30,2
3987,1172,11,2
3988,1172,7,1
3989,1172,14,2
3990,1173,25,2
3991,1173,5,1
3992,1174,12,1
3993,1175,23,3
3994,1175,19,1
3995,1176,8,1
3996,1176,12,1
3997,1176,17,3
3998,1176,1,1
3999,1176,4,2
4000,1176,22,3
4001,1177,18,3
4002,1177,9,2
4003,1177,20,2
4004,1178,24,4
4005,1178,15,1
4006,1178,21,1
4007,1178,4,2
4008,1178,4,2
4009,1178,2,1
4010,1179,8,1
4011,1179,15,2
4012,1179,5,2
4013,1179,22,3
4014,1179,20,4
4015,1179,25,4
4016,1180,9,2
4017,1180,18,4
4018,1180,19,3
4019,1180,22,2
4020,1180,15,1
4021,1181,18,2
4022,1181,23,4
4023,1182,9,2
4024,1183,24,4
4025,1183,14,1
4026,1183,19,1
4027,1184,12,2
4028,1184,12,2
4029,1184,19,2
4030,1184,18,1
4031,1184,9,2
4032,1184,15,1
4033,1185,3,1
4034,1185,15,1
4035,1185,20,3
4036,1186,17,1
4037,1187,19,3
4038,1187,28,3
4039,1187,20,2
4040,1187,21,1
4041,1188,27,4
4042,1188,15,1
4043,1189,1,1
4044,1189,10,1
4045,1189,3,1
4046,1189,13,2
4047,1189,10,2
4048,1190,16,4
4049,1190,16,3
4050,1190,3,2
4051,1190,27,4
4052,1190,2,2
4053,1191,3,1
4054,1191,17,1
4055,1191,3,1
4056,1191,26,3
4057,1191,16,3
4058,1191,15,2
4059,1192,16,2
4060,1192,6,1
4061,1193,16,2
4062,1193,16,1
4063,1193,16,2
4064,1193,21,4
4065,1194,28,4
4066,1194,10,2
4067,1194,26,1
4068,1194,14,1
4069,1195,18,2
4070,1195,19,1
4071,1195,5,1
4072,1196,7,1
4073,1196,22,4
4074,1196,20,2
4075,1196,15,1
4076,1196,26,4
4077,1196,19,1
4078,1197,12,2
4079,1197,18,1
4080,1197,16,2
4081,1198,2,2
4082,1198,8,2
4083,1198,19,2
4084,1198,22,3
4085,1198,19,2
4086,1199,21,3
4087,1199,20,3
4088,1199,17,3
4089,1199,18,4
4090,1200,21,2
4091,1200,7,2
4092,1200,19,1
4093,1200,21,2
4094,1200,6,2
4095,1201,20,2
4096,1201,28,1
4097,1201,10,1
4098,1202,28,1
4099,1203,11,1
4100,1203,1,1
4101,1203,15,2
4102,1203,13,2
4103,1204,18,4
4104,1204,26,2
4105,1204,20,1
4106,1204,21,3
4107,1204,18,2
4108,1205,24,4
4109,1205,22,1
4110,1205,16,3
4111,1205,21,1
4112,1205,9,2
4113,1205,26,3
4114,1206,14,2
4115,1206,11,1
4116,1206,27,4
4117,1206,14,2
4118,1207,19,4
4119,1207,14,1
4120,1208,14,1
4121,1208,5,1
4122,1208,27,2
4123,1208,19,4
4124,1208,19,2
4125,1208,9,1
4126,1209,22,2
4127,1209,19,2
4128,1209,22,1
4129,1210,23,2
4130,1210,19,3
4131,1210,1,2
4132,1211,1,2
4133,1211,20,4
4134,1211,19,4
4135,1211,30,4
4136,1211,19,2
4137,1212,29,4
4138,1212,3,1
4139,1212,15,1
4140,1212,22,2
4141,1213,16,3
4142,1213,25,4
4143,1213,14,2
4144,1213,3,1
4145,1213,13,1
4146,1213,25,1
4147,1214,16,2
4148,1215,25,1
4149,1215,24,4
4150,1216,14,1
4151,1216,26,3
4152,1217,18,3
4153,1217,27,4
4154,1217,24,4
4155,1218,24,3
4156,1218,16,3
4157,1218,27,4
4158,1219,25,1
4159,1219,3,1
4160,1219,14,2
4161,1219,4,2
4162,1219,30,1
4163,1220,23,1
4164,1220,20,3
4165,1221,14,2
4166,1221,1,2
4167,1221,11,2
4168,1221,6,2
4169,1221,16,4
4170,1222,3,2
4171,1222,27,3
4172,1222,19,3
4173,1222,15,2
4174,1222,12,2
4175,1223,24,1
4176,1223,29,4
4177,1223,19,2
4178,1223,20,3
4179,1223,9,1
4180,1224,4,2
4181,1224,6,2
4182,1224,25,1
4183,1225,8,1
4184,1225,1,1
4185,1226,22,3
4186,1226,12,2
4187,1226,1,2
4188,1226,7,2
4189,1226,6,1
4190,1226,11,2
4191,1227,9,2
4192,1227,12,2
4193,1227,1,1
4194,1227,30,2
4195,1227,4,1
4196,1227,6,2
4197,1228,23,2
4198,1228,17,4
4199,1228,9,2
4200,1229,19,3
4201,1230,27,1
4202,1230,29,4
4203,1230,12,1
4204,1230,9,2
4205,1230,16,3
4206,1231,1,2
4207,1231,23,4
4208,1231,14,2
4209,1231,9,1
4210,1231,6,2
4211,1232,2,1
4212,1232,8,1
4213,1232,8,2
4214,1232,25,2
4215,1232,18,4
4216,1232,3,2
4217,1233,18,2
4218,1233,19,4
4219,1234,1,1
4220,1234,29,3
4221,1234,6,1
4222,1235,16,3
4223,1235,27,2
4224,1235,26,2
4225,1235,16,1
4226,1236,5,1
4227,1237,12,2
4228,1237,28,2
4229,1237,6,1
4230,1237,21,2
4231,1237,20,1
4232,1237,17,4
4233,1238,9,2
4234,1238,16,3
4235,1238,23,4
4236,1238,16,3
4237,1238,16,3
4238,1239,12,2
4239,1240,20,1
4240,1241,7,1
4241,1241,7,1
4242,1241,28,4
4243,1242,14,1
4244,1242,8,1
4245,1242,27,3
4246,1242,21,1
4247,1243,5,2
4248,1243,6,2
4249,1244,16,3
4250,1244,12,1
4251,1244,7,2
4252,1245,26,4
4253,1245,10,1
4254,1245,16,4
4255,1246,3,2
4256,1246,22,1
4257,1246,24,1
4258,1246,11,1
4259,1246,7,2
4260,1246,16,1
4261,1247,2,2
4262,1247,12,1
4263,1247,16,2
4264,1248,16,1
4265,1248,3,2
4266,1248,13,2
4267,1248,11,1
4268,1248,20,1
4269,1248,12,2
4270,1249,30,2
4271,1249,16,1
4272,1250,6,1
4273,1250,12,1
4274,1250,12,2
4275,1250,12,2
4276,1250,1,2
4277,1251,11,2
4278,1251,20,3
4279,1252,12,2
4280,1252,16,3
4281,1253,11,1
4282,1254,29,4
4283,1254,6,2
4284,1254,5,1
4285,1255,21,3
4286,1255,10,2
4287,1255,28,3
4288,1256,11,2
4289,1256,26,3
4290,1257,9,2
4291,1257,4,2
4292,1257,9,2
4293,1257,10,2
4294,1257,7,2
4295,1258,17,4
4296,1258,10,2
4297,1259,2,2
4298,1259,22,4
4299,1259,20,2
4300,1259,20,1
4301,1260,18,1
4302,1260,22,3
4303,1260,2,1
4304,1260,14,1
4305,1260,17,4
4306,1260,2,1
4307,1261,5,2
4308,1261,24,2
4309,1261,17,2
4310,1261,14,2
4311,1262,22,2
4312,1262,24,4
4313,1263,18,2
4314,1263,26,3
4315,1263,11,2
4316,1263,1,2
4317,1264,8,1
4318,1264,10,1
4319,1264,20,1
4320,1264,21,4
4321,1264,17,3
4322,1264,3,2
4323,1265,8,2
4324,1265,6,1
4325,1265,22,2
4326,1266,12,2
4327,1266,10,1
4328,1267,22,2
4329,1267,24,1
4330,1267,27,4
4331,1267,16,3
4332,1267,4,2
4333,1267,28,2
4334,1268,24,1
4335,1268,16,2
4336,1268,4,1
4337,1268,28,1
4338,1268,15,1
4339,1268,23,2
4340,1269,28,2
4341,1269,20,3
4342,1269,12,2
4343,1269,30,4
4344,1270,26,2
4345,1270,1,2
4346,1270,28,4
4347,1270,2,2
4348,1270,16,1
4349,1271,14,1
4350,1271,29,3
4351,1272,28,3
4352,1273,28,3
4353,1274,22,4
4354,1274,18,4
4355,1274,16,2
4356,1274,21,1
4357,1275,20,4
4358,1276,30,4
4359,1276,19,2
4360,1276,18,3
4361,1277,27,1
4362,1277,18,3
4363,1277,18,4
4364,1277,28,1
4365,1278,20,1
4366,1278,30,3
4367,1278,20,3
4368,1278,22,3
4369,1279,18,2
4370,1279,29,3
4371,1279,28,3
4372,1279,27,1
4373,1280,17,4
4374,1280,20,1
4375,1280,22,1
4376,1280,18,4
4377,1281,2,2
4378,1281,6,1
4379,1281,20,3
4380,1281,24,4
4381,1281,27,4
4382,1282,28,1
4383,1283,9,2
4384,1283,1,2
4385,1283,9,1
4386,1283,12,1
4387,1284,1,1
4388,1284,19,3
4389,1284,26,1
4390,1284,12,1
4391,1285,26,3
4392,1285,7,1
4393,1285,5,2
4394,1285,30,2
4395,1285,15,1
4396,1286,7,2
4397,1286,5,1
4398,1286,2,1
4399,1286,19,4
4400,1287,22,4
4401,1287,14,1
4402,1287,11,1
4403,1287,8,2
4404,1287,17,1
4405,1288,11,2
4406,1288,17,4
4407,1288,7,1
4408,1288,8,1
4409,1288,3,2
4410,1288,5,2
4411,1289,18,4
4412,1290,17,4
4413,1290,16,3
4414,1291,27,1
4415,1291,23,2
4416,1291,7,2
4417,1291,2,1
4418,1292,5,2
4419,1292,23,2
4420,1292,10,1
4421,1292,2,1
4422,1292,10,2
4423,1293,5,1
4424,1293,16,1
4425,1293,16,2
4426,1293,16,3
4427,1293,12,1
4428,1293,21,2
4429,1294,2,2
4430,1294,16,3
4431,1294,16,3
4432,1295,12,2
4433,1295,12,1
4434,1295,16,1
4435,1295,15,1
4436,1295,21,4
4437,1296,12,2
4438,1296,12,2
4439,1296,3,2
4440,1297,27,3
4441,1298,28,3
4442,1298,7,1
4443,1298,30,2
4444,1298,13,2
4445,1299,12,1
4446,1299,9,2
4447,1299,12,2
4448,1299,16,3
4449,1299,12,1
4450,1300,4,2
4451,1300,10,2
4452,1300,13,1
4453,1301,27,4
4454,1301,25,2
4455,1301,26,3
4456,1301,25,4
4457,1301,12,1
4458,1301,10,1
4459,1302,16,2
4460,1302,4,1
4461,1302,16,2
4462,1303,11,2
4463,1303,28,3
4464,1303,13,2
4465,1304,28,4
4466,1304,25,1
4467,1304,2,1
4468,1304,3,1
4469,1304,5,2
4470,1304,24,1
4471,1305,28,1
4472,1305,7,2
4473,1305,13,1
4474,1305,8,1
4475,1305,6,1
4476,1306,13,2
4477,1306,2,1
4478,1307,7,1
4479,1308,13,2
4480,1308,4,2
4481,1308,26,3
4482,1308,29,2
4483,1309,9,1
4484,1309,25,1
4485,1309,27,1
4486,1309,3,2
4487,1309,15,2
4488,1310,8,2
4489,1310,13,1
4490,1310,1,2
4491,1310,6,1
4492,1311,13,1
4493,1311,22,4
4494,1311,17,2
4495,1311,20,3
4496,1311,11,1
4497,1311,27,1
4498,1312,3,2
4499,1312,24,2
4500,1312,30,3
4501,1312,9,1
4502,1312,13,2
4503,1313,13,2
4504,1313,27,1
4505,1313,8,1
4506,1313,20,2
4507,1313,2,1
4508,1313,7,2
4509,1314,12,2
4510,1314,13,2
4511,1314,14,2
4512,1314,30,4
4513,1314,29,3
4514,1315,30,4
4515,1315,14,2
4516,1315,2,1
4517,1315,26,2
4518,1315,7,2
4519,1316,3,1
4520,1317,18,2
4521,1317,10,1
4522,1317,19,2
4523,1317,22,2
4524,1317,16,1
4525,1317,14,2
4526,1318,21,3
4527,1318,28,4
4528,1318,2,1
4529,1318,6,1
4530,1318,9,1
4531,1319,11,1
4532,1319,19,3
4533,1319,20,1
4534,1319,12,2
4535,1319,29,2
4536,1320,16,4
4537,1320,25,1
4538,1320,8,1
4539,1320,7,2
4540,1320,22,2
4541,1321,12,1
4542,1321,4,1
4543,1321,18,4
4544,1322,20,3
4545,1322,16,1
4546,1322,2,1
4547,1322,21,4
4548,1322,26,1
4549,1323,12,2
4550,1323,21,1
4551,1323,14,2
4552,1323,13,1
4553,1323,28,1
4554,1324,1,1
4555,1324,21,1
4556,1325,11,2
4557,1325,12,1
4558,1325,8,1
4559,1325,21,2
4560,1325,22,1
4561,1325,4,1
4562,1326,5,1
4563,1326,8,2
4564,1326,21,1
4565,1327,16,1
4566,1327,26,4
4567,1328,1,1
4568,1328,29,1
4569,1329,14,1
4570,1330,25,2
4571,1330,29,2
4572,1330,24,1
4573,1331,30,2
4574,1331,22,3
4575,1331,9,1
4576,1331,3,1
4577,1331,25,3
4578,1332,23,1
4579,1332,8,2
4580,1332,7,1
4581,1332,22,2
4582,1332,2,2
4583,1333,28,4
4584,1333,24,3
4585,1333,25,2
4586,1333,21,3
4587,1334,9,1
4588,1334,26,1
4589,1334,11,1
4590,1334,11,1
4591,1334,21,1
4592,1334,13,1
4593,1335,28,4
4594,1335,8,1
4595,1335,14,2
4596,1336,17,1
4597,1337,15,1
4598,1337,26,4
4599,1337,10,1
4600,1337,24,3
4601,1337,28,1
4602,1338,9,1
4603,1338,21,4
4604,1338,26,2
4605,1338,15,1
4606,1338,27,1
4607,1339,9,2
4608,1339,27,4
4609,1339,5,2
4610,1340,23,1
4611,1340,28,3
4612,1340,9,2
4613,1340,29,3
4614,1340,25,1
4615,1341,14,2
4616,1341,4,2
4617,1341,8,2
4618,1341,16,3
4619,1341,30,2
4620,1342,9,2
4621,1342,8,2
4622,1342,26,4
4623,1342,20,3
4624,1342,10,2
4625,1343,2,2
4626,1343,19,3
4627,1343,9,2
4628,1343,18,1
4629,1344,30,1
4630,1344,11,1
4631,1344,19,4
4632,1344,17,3
4633,1344,27,1
4634,1345,22,4
4635,1345,12,2
4636,1345,24,3
4637,1346,23,4
4638,1346,27,4
4639,1346,4,1
4640,1347,4,2
4641,1347,11,2
4642,1348,9,1
4643,1348,11,1
4644,1348,11,1
4645,1348,12,2
4646,1348,5,2
4647,1348,24,3
4648,1349,27,4
4649,1349,24,1
4650,1350,12,2
4651,1350,9,2
4652,1351,29,2
4653,1351,13,2
4654,1351,6,1
4655,1351,16,4
4656,1351,21,1
4657,1352,20,1
4658,1352,24,3
4659,1352,15,2
4660,1352,25,3
4661,1353,14,2
4662,1353,15,2
4663,1353,23,4
4664,1353,20,1
4665,1353,24,3
4666,1353,10,2
4667,1354,21,2
4668,1354,7,2
4669,1354,28,3
4670,1354,2,1
4671,1354,26,4
4672,1354,20,2
4673,1355,1,1
4674,1355,9,2
4675,1356,30,3
4676,1357,13,1
4677,1358,9,2
4678,1358,19,4
4679,1358,25,3
4680,1359,16,2
4681,1359,25,4
4682,1360,6,1
4683,1360,15,1
4684,1360,7,1
4685,1361,14,1
4686,1361,14,1
4687,1361,24,3
4688,1361,2,1
4689,1362,25,4
4690,1362,23,3
4691,1362,19,3
4692,1362,11,1
4693,1363,14,2
4694,1363,15,2
4695,1363,18,2
4696,1363,16,2
4697,1364,28,2
4698,1364,21,1
4699,1364,2,1
4700,1365,29,2
4701,1365,11,2
4702,1365,1,1
4703,1366,24,4
4704,1366,19,3
4705,1367,11,1
4706,1368,12,2
4707,1368,25,3
4708,1368,8,2
4709,1368,18,3
4710,1368,23,3
4711,1369,7,1
4712,1369,25,3
4713,1369,9,2
4714,1369,27,3
4715,1369,7,2
4716,1370,21,3
4717,1370,14,2
4718,1370,10,2
4719,1371,9,1
4720,1372,17,4
4721,1372,8,2
4722,1372,20,2
4723,1372,30,1
4724,1372,28,4
4725,1373,3,2
4726,1373,10,1
4727,1373,9,2
4728,1373,4,2
4729,1373,25,4
4730,1373,13,1
4731,1374,20,1
4732,1374,8,2
4733,1374,5,1
4734,1374,3,1
4735,1374,27,4
4736,1374,22,1
4737,1375,29,2
4738,1375,11,2
4739,1375,23,3
4740,1375,30,4
4741,1375,19,1
4742,1376,13,2
4743,1376,29,1
4744,1376,19,3
4745,1376,20,2
4746,1376,11,2
4747,1376,21,4
4748,1377,3,2
4749,1377,14,1
4750,1377,4,1
4751,1377,6,2
4752,1377,4,2
4753,1378,12,2
4754,1378,10,1
4755,1379,20,2
4756,1380,2,1
4757,1380,7,2
4758,1380,1,1
4759,1380,10,1
4760,1380,15,1
4761,1381,26,1
4762,1381,30,1
4763,1382,2,2
4764,1382,23,4
4765,1382,13,2
4766,1383,17,4
4767,1384,25,4
4768,1384,11,1
4769,1384,2,1
4770,1384,3,1
4771,1384,7,2
4772,1385,1,2
4773,1385,27,2
4774,1385,1,1
4775,1385,20,4
4776,1385,4,2
4777,1385,3,2
4778,1386,3,2
4779,1386,18,3
4780,1386,21,3
4781,1386,29,3
4782,1386,12,1
4783,1386,26,1
4784,1387,17,3
4785,1387,18,2
4786,1387,30,4
4787,1387,18,3
4788,1387,22,4
4789,1387,18,2
4790,1388,29,1
4791,1388,30,1
4792,1388,27,1
4793,1388,16,4
4794,1388,21,4
4795,1389,17,1
4796,1389,17,4
4797,1389,21,2
4798,1389,20,1
4799,1389,28,1
4800,1389,16,4
4801,1390,20,4
4802,1390,20,2
4803,1390,18,4
4804,1390,29,4
4805,1391,21,1
4806,1391,29,1
4807,1391,30,3
4808,1392,18,1
4809,1393,18,3
4810,1393,27,3
4811,1393,28,3
4812,1393,30,2
4813,1394,19,1
4814,1394,30,4
4815,1395,17,2
4816,1395,18,2
4817,1396,14,2
4818,1396,22,3
4819,1396,3,2
4820,1396,1,2
4821,1397,19,1
4822,1397,11,2
4823,1398,6,1
4824,1399,27,3
4825,1400,3,1
4826,1400,26,2
4827,1400,11,2
4828,1400,29,3
4829,1401,13,2
4830,1401,27,3
4831,1401,11,1
4832,1401,29,2
4833,1401,3,1
4834,1401,5,1
4835,1402,18,4
4836,1402,10,1
4837,1403,13,2
4838,1403,15,1
4839,1403,16,2
4840,1403,23,1
4841,1404,9,1
4842,1404,6,1
4843,1404,18,1
4844,1404,27,3
4845,1404,15,2
4846,1405,19,4
4847,1405,28,1
4848,1405,13,2
4849,1405,19,2
4850,1405,11,2
4851,1405,8,2
4852,1406,13,2
4853,1406,5,2
4854,1407,12,1
4855,1407,11,1
4856,1408,20,1
4857,1409,22,4
4858,1409,30,1
4859,1409,6,1
4860,1410,18,4
4861,1410,7,1
4862,1411,9,2
4863,1412,1,2
4864,1412,20,2
4865,1412,2,1
4866,1413,11,2
4867,1413,16,4
4868,1413,4,2
4869,1413,26,1
4870,1413,5,2
4871,1414,25,3
4872,1414,11,1
4873,1414,5,1
4874,1414,12,1
4875,1415,1,1
4876,1415,10,2
4877,1415,1,2
4878,1415,19,2
4879,1415,14,2
4880,1416,28,2
4881,1416,29,4
4882,1417,19,2
4883,1417,13,1
4884,1418,17,4
4885,1419,7,1
4886,1419,21,3
4887,1420,20,2
4888,1420,22,1
4889,1420,12,2
4890,1420,25,4
4891,1421,11,2
4892,1421,19,1
4893,1421,20,3
4894,1421,20,1
4895,1422,26,1
4896,1422,20,1
4897,1422,9,2
4898,1423,19,2
4899,1423,15,2
4900,1423,22,1
4901,1424,12,2
4902,1424,21,3
4903,1424,22,2
4904,1424,27,4
4905,1424,30,3
4906,1425,15,2
4907,1425,21,3
4908,1425,20,4
4909,1426,11,2
4910,1426,3,2
4911,1426,4,1
4912,1426,22,1
4913,1427,20,2
4914,1427,26,4
4915,1427,7,2
4916,1427,16,4
4917,1428,7,1
4918,1428,19,4
4919,1428,21,3
4920,1428,28,2
4921,1429,18,4
4922,1429,19,2
4923,1429,21,4
4924,1429,20,4
4925,1429,18,1
4926,1429,21,2
4927,1430,2,2
4928,1430,22,3
4929,1430,21,4
4930,1431,20,1
4931,1431,17,1
4932,1431,7,2
4933,1432,2,1
4934,1432,1,2
4935,1432,13,2
4936,1432,23,2
4937,1433,3,1
4938,1433,10,1
4939,1433,14,1
4940,1433,12,1
4941,1434,9,1
4942,1434,27,3
4943,1435,20,4
4944,1435,16,2
4945,1435,12,2
4946,1435,12,2
4947,1435,29,2
