detail_id,order_id,item_id,qty
13173,3737,2,3
13174,3737,9,2
13175,3738,20,2
13176,3738,2,1
13177,3738,22,1
13178,3738,25,2
13179,3739,8,3
13180,3739,20,2
13181,3739,23,2
13182,3740,3,2
13183,3741,4,1
13184,3741,29,1
13185,3741,18,3
13186,3741,14,3
13187,3741,5,2
13188,3741,14,2
13189,3742,19,3
13190,3742,13,1
13191,3742,29,3
13192,3742,7,2
13193,3743,23,2
13194,3743,5,1
13195,3743,6,2
13196,3743,25,2
13197,3743,11,2
13198,3743,18,2
13199,3744,10,3
13200,3744,16,3
13201,3744,11,3
13202,3744,2,3
13203,3745,23,1
13204,3745,1,3
13205,3745,3,1
13206,3745,4,1
13207,3745,21,3
13208,3746,28,3
13209,3746,6,2
13210,3746,22,1
13211,3746,3,1
13212,3746,14,1
13213,3747,9,3
13214,3747,21,1
13215,3747,1,3
13216,3748,28,1
13217,3748,19,3
13218,3748,18,2
13219,3748,26,3
13220,3748,22,3
13221,3748,25,1
13222,3749,28,3
13223,3749,5,3
13224,3750,20,1
13225,3750,12,1
13226,3750,24,2
13227,3750,30,2
13228,3750,4,2
13229,3750,28,3
13230,3751,12,2
13231,3751,3,2
13232,3751,14,2
13233,3752,6,1
13234,3752,22,2
13235,3753,10,3
13236,3753,30,3
13237,3754,27,1
13238,3754,6,2
13239,3755,23,2
13240,3755,24,1
13241,3755,2,2
13242,3755,19,1
13243,3755,9,3
13244,3756,3,3
13245,3756,2,3
13246,3756,12,1
13247,3757,25,1
13248,3757,16,1
13249,3757,24,3
13250,3757,12,2
13251,3758,26,1
13252,3758,5,2
13253,3758,18,3
13254,3759,3,1
13255,3760,29,3
13256,3760,11,3
13257,3761,14,3
13258,3761,22,2
13259,3761,17,2
13260,3761,10,2
13261,3761,22,2
13262,3762,30,3
13263,3762,5,2
13264,3762,21,1
13265,3762,18,1
13266,3762,12,2
13267,3763,12,1
13268,3763,15,2
13269,3763,29,2
13270,3763,11,1
13271,3763,16,3
13272,3764,11,1
13273,3764,10,1
13274,3764,25,1
13275,3764,20,3
13276,3764,17,1
13277,3765,21,3
13278,3765,11,1
13279,3765,30,1
13280,3765,28,3
13281,3765,20,3
13282,3765,13,3
13283,3766,12,1
13284,3766,13,3
13285,3766,9,2
13286,3766,24,3
13287,3766,15,2
13288,3767,29,2
13289,3767,17,3
13290,3767,20,2
13291,3768,19,1
13292,3768,20,2
13293,3768,6,2
13294,3769,4,2
13295,3769,18,1
13296,3769,13,1
13297,3770,9,1
13298,3770,1,1
13299,3770,22,1
13300,3770,25,2
13301,3770,19,2
13302,3771,13,1
13303,3771,24,3
13304,3771,25,2
13305,3772,9,2
13306,3772,4,2
13307,3772,5,1
13308,3772,15,1
13309,3772,27,2
13310,3772,19,3
13311,3773,22,2
13312,3773,5,2
13313,3773,22,2
13314,3773,6,2
13315,3773,8,3
13316,3774,19,3
13317,3774,20,1
13318,3774,3,2
13319,3774,19,3
13320,3774,9,2
13321,3774,16,3
13322,3775,8,2
13323,3775,10,3
13324,3775,6,1
13325,3775,18,3
13326,3775,22,3
13327,3775,1,1
13328,3776,10,2
13329,3776,13,2
13330,3776,4,1
13331,3776,27,2
13332,3777,14,1
13333,3777,24,2
13334,3778,24,3
13335,3778,19,2
13336,3778,21,1
13337,3778,14,3
13338,3778,27,2
13339,3778,14,2
13340,3779,18,1
13341,3779,7,2
13342,3780,9,1
13343,3781,20,3
13344,3781,1,2
13345,3781,14,3
13346,3781,21,1
13347,3781,7,1
13348,3782,13,1
13349,3782,10,1
13350,3782,28,3
13351,3782,18,1
13352,3783,21,3
13353,3783,20,1
13354,3783,20,2
13355,3784,12,1
13356,3784,27,3
13357,3785,26,1
13358,3785,18,3
13359,3785,22,3
13360,3785,14,3
13361,3786,27,3
13362,3786,30,3
13363,3786,17,1
13364,3787,3,1
13365,3787,12,3
13366,3787,11,1
13367,3787,14,2
13368,3787,1,3
13369,3788,28,3
13370,3788,30,3
13371,3788,16,1
13372,3788,18,3
13373,3789,21,3
13374,3789,23,1
13375,3789,11,1
13376,3789,16,3
13377,3789,21,1
13378,3790,6,2
13379,3790,20,2
13380,3790,7,2
13381,3790,6,3
13382,3791,24,3
13383,3791,7,2
13384,3791,12,3
13385,3791,21,1
13386,3791,27,1
13387,3792,18,1
13388,3792,18,1
13389,3792,11,1
13390,3792,24,3
13391,3792,25,1
13392,3793,28,3
13393,3793,13,3
13394,3793,27,1
13395,3794,29,1
13396,3794,1,2
13397,3794,27,3
13398,3794,16,1
13399,3795,10,3
13400,3795,8,3
13401,3795,7,3
13402,3795,15,2
13403,3796,22,3
13404,3796,13,1
13405,3796,7,1
13406,3796,9,1
13407,3796,19,2
13408,3797,5,2
13409,3797,4,1
13410,3797,27,1
13411,3798,20,2
13412,3798,13,1
13413,3798,10,1
13414,3798,26,2
13415,3798,30,2
13416,3799,26,3
13417,3799,23,3
13418,3799,28,3
13419,3799,26,3
13420,3799,6,1
13421,3800,10,2
13422,3800,8,1
13423,3800,16,1
13424,3800,2,2
13425,3801,20,1
13426,3801,10,2
13427,3801,4,1
13428,3801,9,1
13429,3801,12,1
13430,3801,29,1
13431,3802,8,3
13432,3802,6,2
13433,3803,25,1
13434,3803,23,1
13435,3804,4,1
13436,3804,4,3
13437,3804,25,1
13438,3805,1,3
13439,3806,28,3
13440,3807,5,2
13441,3807,4,2
13442,3807,5,3
13443,3807,30,2
13444,3807,4,2
13445,3807,30,3
13446,3808,8,1
13447,3808,2,3
13448,3808,18,1
13449,3809,10,2
13450,3809,10,3
13451,3809,24,2
13452,3810,7,2
13453,3810,19,1
13454,3810,24,2
13455,3810,11,1
13456,3810,10,2
13457,3811,21,1
13458,3811,27,3
13459,3812,12,1
13460,3813,4,2
13461,3813,27,3
13462,3813,20,3
13463,3814,14,1
13464,3814,7,2
13465,3814,26,2
13466,3814,21,1
13467,3814,9,3
13468,3814,16,1
13469,3815,28,1
13470,3815,18,1
13471,3816,26,3
13472,3816,1,1
13473,3816,28,1
13474,3816,8,1
13475,3817,21,2
13476,3817,3,1
13477,3817,10,3
13478,3818,1,1
13479,3818,1,2
13480,3818,22,3
13481,3819,11,1
13482,3819,26,2
13483,3819,11,3
13484,3819,23,3
13485,3819,14,1
13486,3819,25,2
13487,3820,15,1
13488,3820,3,3
13489,3820,14,1
13490,3820,10,2
13491,3821,6,3
13492,3822,16,3
13493,3822,18,1
13494,3822,8,1
13495,3822,25,1
13496,3822,1,3
13497,3822,12,1
13498,3823,11,1
13499,3823,2,2
13500,3823,20,3
13501,3823,1,1
13502,3823,14,1
13503,3823,3,1
13504,3824,1,3
13505,3824,17,1
13506,3824,15,2
13507,3824,16,1
13508,3824,14,2
13509,3824,19,1
13510,3825,19,1
13511,3825,16,3
13512,3825,16,3
13513,3826,30,3
13514,3827,12,3
13515,3827,30,1
13516,3828,12,1
13517,3828,5,3
13518,3828,27,3
13519,3828,26,2
13520,3828,4,1
13521,3828,15,3
13522,3829,28,1
13523,3829,24,2
13524,3829,19,1
13525,3829,19,1
13526,3830,11,3
13527,3831,25,2
13528,3831,23,2
13529,3831,21,1
13530,3832,20,2
13531,3832,6,2
13532,3833,25,1
13533,3833,26,3
13534,3833,16,1
13535,3833,28,2
13536,3833,12,2
13537,3834,16,2
13538,3835,13,3
13539,3835,29,1
13540,3835,25,2
13541,3835,9,1
13542,3835,6,3
13543,3835,7,1
13544,3836,22,1
13545,3836,26,3
13546,3836,25,3
13547,3837,14,3
13548,3837,5,1
13549,3837,2,2
13550,3838,12,2
13551,3838,10,1
13552,3838,13,3
13553,3838,3,1
13554,3838,9,1
13555,3839,14,2
13556,3839,5,1
13557,3839,22,2
13558,3839,4,1
13559,3839,25,1
13560,3840,17,1
13561,3840,12,1
13562,3840,27,2
13563,3840,23,3
13564,3840,18,3
13565,3841,10,3
13566,3841,21,2
13567,3841,6,1
13568,3841,10,2
13569,3842,27,3
13570,3842,1,3
13571,3843,6,1
13572,3843,15,1
13573,3843,9,1
13574,3843,17,2
13575,3844,4,3
13576,3844,18,1
13577,3844,1,2
13578,3844,22,1
13579,3844,26,3
13580,3845,14,2
13581,3845,4,2
13582,3845,16,3
13583,3845,20,2
13584,3845,5,3
13585,3845,4,1
13586,3846,13,3
13587,3846,28,3
13588,3846,23,2
13589,3846,22,2
13590,3846,15,3
13591,3846,28,2
13592,3847,9,3
13593,3847,10,3
13594,3848,28,3
13595,3849,3,3
13596,3850,12,1
13597,3850,14,1
13598,3850,7,3
13599,3850,10,1
13600,3851,1,3
13601,3851,12,1
13602,3851,30,1
13603,3851,11,2
13604,3851,29,1
13605,3851,28,2
13606,3852,19,3
13607,3852,21,1
13608,3852,29,3
13609,3853,20,2
13610,3853,11,3
13611,3853,18,3
13612,3854,24,2
13613,3854,17,2
13614,3854,15,1
13615,3854,29,3
13616,3855,10,1
13617,3855,4,2
13618,3856,5,3
13619,3856,29,3
13620,3856,14,1
13621,3856,17,2
13622,3856,6,3
13623,3856,12,1
13624,3857,13,1
13625,3857,10,1
13626,3857,23,1
13627,3857,30,3
13628,3857,26,3
13629,3857,11,3
13630,3858,5,3
13631,3858,18,2
13632,3858,17,3
13633,3858,28,2
13634,3859,13,3
13635,3859,2,3
13636,3859,28,2
13637,3859,2,2
13638,3859,21,1
13639,3859,18,2
13640,3860,2,1
13641,3860,8,3
13642,3860,3,3
13643,3861,23,3
13644,3861,6,1
13645,3861,16,2
13646,3861,26,1
13647,3861,8,1
13648,3861,23,1
13649,3862,18,2
13650,3862,24,2
13651,3862,22,3
13652,3862,26,3
13653,3862,11,1
13654,3863,6,3
13655,3863,18,1
13656,3863,14,2
13657,3863,30,1
13658,3863,27,2
13659,3863,9,3
13660,3864,27,3
13661,3864,30,1
13662,3864,3,2
13663,3865,13,2
13664,3865,12,2
13665,3865,10,2
13666,3865,30,2
13667,3865,11,1
13668,3866,24,2
13669,3866,10,1
13670,3866,28,3
13671,3867,25,1
13672,3867,9,1
13673,3867,2,3
13674,3867,7,2
13675,3867,30,3
13676,3868,30,3
13677,3868,29,2
13678,3868,11,1
13679,3868,14,1
13680,3869,1,3
13681,3870,24,3
13682,3870,17,1
13683,3870,25,3
13684,3871,28,2
13685,3871,20,2
13686,3872,21,3
13687,3872,11,2
13688,3872,2,3
13689,3872,21,1
13690,3872,22,1
13691,3873,23,3
13692,3873,3,3
13693,3873,21,1
13694,3873,18,3
13695,3873,10,2
13696,3873,29,3
13697,3874,30,3
13698,3874,23,3
13699,3874,9,1
13700,3875,9,2
13701,3875,13,3
13702,3875,19,2
13703,3875,1,2
13704,3875,25,3
13705,3875,25,3
13706,3876,17,1
13707,3876,17,3
13708,3876,21,3
13709,3876,23,3
13710,3877,14,1
13711,3877,10,1
13712,3877,15,2
13713,3877,7,3
13714,3877,30,3
13715,3878,17,1
13716,3879,18,2
13717,3879,10,3
13718,3880,12,3
13719,3880,11,1
13720,3880,6,3
13721,3880,20,1
13722,3881,9,2
13723,3881,19,3
13724,3881,7,3
13725,3881,1,2
13726,3881,29,2
13727,3881,22,2
13728,3882,26,2
13729,3882,27,1
13730,3882,30,2
13731,3882,6,2
13732,3883,20,1
13733,3883,9,1
13734,3883,6,1
13735,3884,27,1
13736,3884,26,1
13737,3884,20,3
13738,3884,24,3
13739,3884,8,1
13740,3884,22,2
13741,3885,10,3
13742,3885,9,3
13743,3885,18,1
13744,3886,13,2
13745,3886,10,1
13746,3887,13,2
13747,3887,13,2
13748,3888,6,3
13749,3888,1,2
13750,3888,5,2
13751,3889,7,1
13752,3889,4,3
13753,3889,9,2
13754,3890,18,3
13755,3890,14,3
13756,3890,24,1
13757,3890,27,1
13758,3890,24,2
13759,3890,22,1
13760,3891,1,2
13761,3891,29,2
13762,3891,8,3
13763,3891,2,3
13764,3892,29,1
13765,3892,21,2
13766,3892,4,2
13767,3892,20,3
13768,3892,21,2
13769,3893,9,1
13770,3893,14,1
13771,3893,11,3
13772,3893,27,2
13773,3893,30,2
13774,3893,19,3
13775,3894,13,1
13776,3894,6,3
13777,3894,2,1
13778,3894,5,2
13779,3895,13,3
13780,3895,9,3
13781,3895,1,1
13782,3895,7,1
13783,3895,25,2
13784,3895,5,1
13785,3896,13,3
13786,3896,28,2
13787,3896,20,3
13788,3896,9,3
13789,3897,9,2
13790,3897,3,1
13791,3897,20,1
13792,3897,22,2
13793,3897,7,1
13794,3898,27,2
13795,3898,20,1
13796,3898,7,1
13797,3898,30,2
13798,3898,21,3
13799,3899,9,3
13800,3899,12,1
13801,3899,22,2
13802,3899,16,1
13803,3899,28,2
13804,3900,25,2
13805,3900,1,3
13806,3900,14,3
13807,3900,7,1
13808,3900,6,3
13809,3900,22,2
13810,3901,8,3
13811,3901,2,3
13812,3901,8,2
13813,3901,14,1
13814,3902,16,3
13815,3902,27,2
13816,3902,20,1
13817,3902,27,3
13818,3902,15,2
13819,3903,16,3
13820,3903,28,3
13821,3903,13,3
13822,3904,10,1
13823,3904,17,1
13824,3904,6,1
13825,3904,13,3
13826,3904,16,1
13827,3905,26,2
13828,3905,9,3
13829,3905,20,2
13830,3905,15,1
13831,3906,6,2
13832,3907,16,1
13833,3907,18,1
13834,3907,1,1
13835,3907,5,2
13836,3908,18,3
13837,3908,5,2
13838,3908,7,2
13839,3908,2,1
13840,3909,9,3
13841,3910,5,2
13842,3910,30,1
13843,3910,11,2
13844,3910,9,2
13845,3910,17,3
13846,3911,6,2
13847,3911,19,3
13848,3911,10,3
13849,3911,15,3
13850,3911,13,1
13851,3912,2,2
13852,3912,20,1
13853,3912,5,2
13854,3912,21,2
13855,3912,22,3
13856,3913,30,1
13857,3913,14,3
13858,3914,3,1
13859,3914,26,1
13860,3914,25,2
13861,3914,8,2
13862,3914,14,2
13863,3915,8,2
13864,3915,28,3
13865,3915,9,2
13866,3915,14,1
13867,3915,30,3
13868,3915,9,2
13869,3916,5,2
13870,3916,5,3
13871,3916,8,2
13872,3916,5,2
13873,3916,25,3
13874,3917,6,3
13875,3918,28,3
13876,3918,10,3
13877,3918,28,2
13878,3918,1,1
13879,3919,3,3
13880,3919,13,3
13881,3920,23,3
13882,3920,25,2
13883,3921,23,2
13884,3921,11,1
13885,3921,27,1
13886,3921,10,2
13887,3921,4,3
13888,3922,30,1
13889,3922,24,3
13890,3922,4,3
13891,3922,27,3
13892,3923,16,2
13893,3923,6,3
13894,3923,24,3
13895,3923,18,1
13896,3924,1,1
13897,3925,12,2
13898,3925,26,2
13899,3925,16,3
13900,3925,21,1
13901,3925,21,1
13902,3926,16,2
13903,3926,25,2
13904,3926,2,2
13905,3926,14,1
13906,3927,25,1
13907,3927,1,3
13908,3927,3,2
13909,3927,19,3
13910,3927,15,3
13911,3927,24,2
13912,3928,27,3
13913,3928,18,1
13914,3928,22,1
13915,3929,22,2
13916,3930,20,3
13917,3930,13,1
13918,3930,14,3
13919,3930,22,3
13920,3930,1,2
13921,3931,20,2
13922,3931,11,1
13923,3931,7,3
13924,3931,17,3
13925,3931,6,1
13926,3931,15,3
13927,3932,3,2
13928,3932,5,2
13929,3932,27,1
13930,3932,10,3
13931,3932,11,2
13932,3933,22,3
13933,3933,3,2
13934,3933,14,3
13935,3934,15,1
13936,3935,23,1
13937,3935,25,3
13938,3935,21,1
13939,3935,12,1
13940,3935,24,2
13941,3935,18,2
13942,3936,3,2
13943,3936,13,2
13944,3937,6,2
13945,3937,10,3
13946,3937,25,1
13947,3938,21,3
13948,3939,3,1
13949,3939,7,3
13950,3939,19,3
13951,3939,20,2
13952,3940,18,1
13953,3940,13,3
13954,3940,5,3
13955,3940,17,1
13956,3941,1,3
13957,3941,23,2
13958,3942,2,3
13959,3942,4,1
13960,3942,23,1
13961,3942,9,3
13962,3942,17,3
13963,3942,18,1
13964,3943,5,3
13965,3943,28,3
13966,3943,10,3
13967,3943,25,2
13968,3943,9,2
13969,3943,29,3
13970,3944,8,2
13971,3944,30,3
13972,3944,3,2
13973,3944,13,3
13974,3944,12,1
13975,3944,14,2
13976,3945,25,2
13977,3945,12,3
13978,3945,25,2
13979,3945,22,1
13980,3945,12,3
13981,3946,1,3
13982,3946,23,3
13983,3946,11,1
13984,3947,14,1
13985,3947,2,2
13986,3947,10,3
13987,3947,6,3
13988,3947,23,1
13989,3948,19,1
13990,3948,10,3
13991,3948,5,1
13992,3948,13,3
13993,3948,17,1
13994,3949,19,1
13995,3949,14,3
13996,3949,1,2
13997,3950,19,1
13998,3951,23,3
13999,3951,23,1
14000,3952,3,1
14001,3952,17,3
14002,3952,11,3
14003,3952,21,3
14004,3953,14,2
14005,3953,11,2
14006,3953,10,2
14007,3953,3,2
14008,3953,29,3
14009,3953,6,2
14010,3954,15,2
14011,3954,17,3
14012,3954,18,1
14013,3955,30,2
14014,3955,18,1
14015,3955,25,1
14016,3955,15,1
14017,3956,7,1
14018,3956,11,2
14019,3956,13,2
14020,3956,29,1
14021,3956,22,2
14022,3957,25,2
14023,3957,2,1
14024,3958,12,1
14025,3958,7,2
14026,3958,29,2
14027,3959,25,1
14028,3959,15,2
14029,3959,15,2
14030,3960,17,1
14031,3960,2,2
14032,3960,16,1
14033,3960,13,2
14034,3960,4,3
14035,3960,14,2
14036,3961,13,3
14037,3961,16,3
14038,3962,8,3
14039,3962,6,2
14040,3962,4,3
14041,3962,10,3
14042,3962,28,2
14043,3963,30,2
14044,3963,22,3
14045,3963,9,2
14046,3963,29,3
14047,3964,14,2
14048,3964,2,1
14049,3964,9,2
14050,3964,29,2
14051,3964,7,3
14052,3964,10,3
14053,3965,7,1
14054,3965,15,1
14055,3965,9,1
14056,3965,20,1
14057,3966,2,2
14058,3966,21,2
14059,3966,7,1
14060,3966,3,1
14061,3966,17,1
14062,3966,11,3
14063,3967,12,3
14064,3968,30,1
14065,3968,7,3
14066,3968,26,2
14067,3968,8,3
14068,3969,16,1
14069,3969,27,1
14070,3969,20,1
14071,3969,25,1
14072,3969,11,1
14073,3969,23,3
14074,3970,28,2
14075,3970,14,3
14076,3971,1,1
14077,3972,16,1
14078,3972,5,2
14079,3972,10,2
14080,3972,25,1
14081,3972,14,1
14082,3972,25,3
14083,3973,20,2
14084,3973,14,3
14085,3974,13,2
14086,3974,27,1
14087,3974,13,3
14088,3974,21,2
14089,3974,9,2
14090,3975,15,2
14091,3975,17,3
14092,3975,3,1
14093,3975,3,3
14094,3976,18,2
14095,3977,25,3
14096,3977,7,1
14097,3977,11,2
14098,3977,26,3
14099,3978,3,1
14100,3978,16,1
14101,3978,23,2
14102,3978,26,1
14103,3979,6,1
14104,3979,13,2
14105,3979,17,2
14106,3979,19,2
14107,3979,9,3
14108,3979,25,1
14109,3980,15,1
14110,3981,19,2
14111,3981,14,1
14112,3982,22,1
14113,3982,25,3
14114,3983,19,3
14115,3983,1,1
14116,3983,21,2
14117,3984,21,1
14118,3984,13,1
14119,3984,23,3
14120,3985,17,1
14121,3985,3,2
14122,3985,27,3
14123,3986,2,1
14124,3986,11,2
14125,3987,12,1
14126,3987,9,1
14127,3987,17,2
14128,3987,21,1
14129,3987,29,2
14130,3987,13,3
14131,3988,1,3
14132,3989,16,1
14133,3989,11,3
14134,3989,22,1
14135,3989,11,1
14136,3990,3,3
14137,3990,18,1
14138,3991,8,3
14139,3991,20,1
14140,3991,25,2
14141,3992,14,1
14142,3993,19,1
14143,3993,20,1
14144,3993,24,3
14145,3993,12,3
14146,3993,15,1
14147,3994,26,2
14148,3995,7,1
14149,3995,1,2
14150,3995,6,1
14151,3995,26,1
14152,3995,9,3
14153,3995,11,2
14154,3996,7,3
14155,3996,23,1
14156,3996,22,3
14157,3996,5,2
14158,3996,30,3
14159,3996,17,1
14160,3997,17,2
14161,3997,10,2
14162,3997,19,3
14163,3997,27,3
14164,3998,20,1
14165,3998,15,2
14166,3998,22,3
14167,3998,11,2
14168,3998,29,2
14169,3998,10,1
14170,3999,11,3
14171,3999,20,2
14172,3999,23,1
14173,3999,18,2
14174,3999,5,3
14175,4000,17,2
14176,4000,18,2
14177,4000,18,3
14178,4001,25,3
14179,4002,13,1
14180,4002,1,2
14181,4002,23,3
14182,4002,22,3
14183,4002,10,3
14184,4003,2,3
14185,4003,30,3
14186,4004,26,3
14187,4004,24,3
14188,4004,4,3
14189,4004,15,1
14190,4004,24,1
14191,4004,6,3
14192,4005,10,2
14193,4005,19,1
14194,4005,26,1
14195,4005,18,3
14196,4005,3,3
14197,4006,27,2
14198,4006,28,3
14199,4006,1,2
14200,4006,19,2
14201,4006,23,1
14202,4007,5,2
14203,4008,14,2
14204,4008,30,3
14205,4008,13,1
14206,4008,9,2
14207,4008,24,1
14208,4008,6,2
14209,4009,15,2
14210,4009,23,1
14211,4010,9,3
14212,4011,15,3
14213,4011,20,2
14214,4011,16,2
14215,4011,24,3
14216,4011,11,3
14217,4012,27,2
14218,4012,27,3
14219,4012,2,2
14220,4012,19,2
14221,4013,14,2
14222,4013,20,1
14223,4013,30,3
14224,4013,28,3
14225,4013,8,1
14226,4013,20,1
14227,4014,25,3
14228,4014,10,3
14229,4014,10,1
14230,4015,8,2
14231,4015,28,1
14232,4015,16,3
14233,4016,1,3
14234,4016,18,1
14235,4016,25,2
14236,4017,18,1
14237,4017,19,2
14238,4017,7,3
14239,4017,2,1
14240,4018,28,1
14241,4018,16,2
14242,4018,29,2
14243,4018,14,2
14244,4018,17,3
14245,4018,28,1
14246,4019,24,3
14247,4019,16,3
14248,4019,9,2
14249,4019,15,3
14250,4019,18,3
14251,4019,13,2
14252,4020,19,3
14253,4020,16,2
14254,4021,25,2
14255,4022,6,2
14256,4023,17,2
14257,4023,6,2
14258,4023,8,3
14259,4023,19,3
14260,4023,14,2
14261,4023,7,1
14262,4024,16,2
14263,4024,14,2
14264,4024,12,2
14265,4024,4,2
14266,4024,26,2
14267,4024,11,2
14268,4025,4,3
14269,4025,2,3
14270,4026,19,1
14271,4026,19,2
14272,4026,1,3
14273,4026,18,3
14274,4026,27,1
14275,4027,6,1
14276,4028,21,1
14277,4029,19,1
14278,4029,13,1
14279,4029,7,2
14280,4029,8,1
14281,4029,12,3
14282,4029,6,2
14283,4030,24,2
14284,4030,17,2
14285,4030,23,2
14286,4031,18,3
14287,4031,16,1
14288,4031,22,3
14289,4031,2,2
14290,4031,23,3
14291,4031,7,2
14292,4032,23,2
14293,4032,15,1
14294,4032,5,1
14295,4032,24,3
14296,4033,12,3
14297,4033,19,2
14298,4034,24,3
14299,4034,7,3
14300,4035,17,3
14301,4035,1,2
14302,4035,15,1
14303,4035,26,2
14304,4035,25,3
14305,4036,16,1
14306,4037,15,2
14307,4038,25,2
14308,4038,13,2
14309,4038,1,1
14310,4039,19,2
14311,4040,11,3
14312,4040,23,3
14313,4040,9,2
14314,4040,3,3
14315,4040,12,2
14316,4041,24,1
14317,4041,23,2
14318,4041,1,1
14319,4041,26,3
14320,4041,29,2
14321,4042,25,1
14322,4042,23,2
14323,4042,13,2
14324,4042,23,1
14325,4043,9,2
14326,4043,13,1
14327,4043,18,1
14328,4043,20,2
14329,4044,4,2
14330,4044,16,1
14331,4044,30,2
14332,4045,16,1
14333,4045,28,2
14334,4045,26,3
14335,4045,23,2
14336,4045,12,2
14337,4045,3,3
14338,4046,18,3
14339,4046,8,2
14340,4046,2,3
14341,4046,2,2
14342,4047,17,3
14343,4047,18,2
14344,4047,6,2
14345,4047,13,3
14346,4047,18,2
14347,4047,9,3
14348,4048,7,2
14349,4048,19,1
14350,4049,11,1
14351,4049,19,3
14352,4049,11,2
14353,4049,19,1
14354,4049,1,3
14355,4049,30,2
14356,4050,15,3
14357,4050,2,1
14358,4050,28,2
14359,4050,27,3
14360,4051,25,3
14361,4052,10,3
14362,4053,4,3
14363,4053,4,1
14364,4054,25,2
14365,4054,20,3
14366,4054,17,3
14367,4054,16,2
14368,4055,10,3
14369,4055,13,1
14370,4055,17,3
14371,4055,26,2
14372,4056,9,1
14373,4056,10,1
14374,4056,28,2
14375,4056,29,3
14376,4057,14,3
14377,4057,20,3
14378,4057,13,2
14379,4057,28,3
14380,4057,7,3
14381,4057,3,3
14382,4058,7,2
14383,4058,14,1
14384,4058,2,1
14385,4058,10,3
14386,4058,3,1
14387,4059,4,1
14388,4059,22,3
14389,4059,10,2
14390,4059,19,1
14391,4059,16,1
14392,4059,6,2
14393,4060,3,2
14394,4060,23,2
14395,4060,28,1
14396,4060,8,3
14397,4060,17,2
14398,4060,20,3
14399,4061,17,1
14400,4061,20,1
14401,4062,7,2
14402,4063,27,3
14403,4063,17,1
14404,4063,11,1
14405,4064,16,3
14406,4065,25,1
14407,4065,27,1
14408,4065,21,1
14409,4065,11,2
14410,4065,28,1
14411,4066,3,3
14412,4066,18,2
14413,4066,28,2
14414,4066,3,1
14415,4067,27,3
14416,4067,8,2
14417,4067,15,2
14418,4067,22,1
14419,4067,17,1
14420,4067,7,3
14421,4068,25,3
14422,4069,4,3
14423,4070,1,3
14424,4070,30,1
14425,4070,11,3
14426,4070,4,2
14427,4070,9,1
14428,4070,16,1
14429,4071,11,3
14430,4071,27,1
14431,4071,16,3
14432,4071,3,1
14433,4071,29,2
14434,4072,26,3
14435,4073,26,2
14436,4073,10,1
14437,4074,16,1
14438,4074,30,1
14439,4075,3,2
14440,4075,28,1
14441,4076,8,3
14442,4077,12,1
14443,4078,30,1
14444,4078,10,1
14445,4079,28,3
14446,4079,17,1
14447,4080,6,2
14448,4080,16,1
14449,4080,28,1
14450,4080,1,2
14451,4081,20,1
14452,4081,10,2
14453,4081,3,1
14454,4082,21,1
14455,4082,13,1
14456,4082,14,3
14457,4082,4,3
14458,4082,5,2
14459,4083,16,1
14460,4083,24,3
14461,4083,11,1
14462,4084,30,1
14463,4084,27,3
14464,4084,25,2
14465,4084,3,3
14466,4084,13,2
14467,4085,8,1
14468,4085,21,2
14469,4085,3,2
14470,4085,7,2
14471,4085,7,1
14472,4086,1,2
14473,4086,21,2
14474,4086,14,1
14475,4086,20,2
14476,4087,1,3
14477,4087,26,3
14478,4087,15,2
14479,4087,8,1
14480,4088,23,1
14481,4088,12,2
14482,4088,20,2
14483,4088,2,2
14484,4089,14,2
14485,4089,3,3
14486,4089,17,2
14487,4089,10,2
14488,4090,22,3
14489,4091,2,3
14490,4091,14,3
14491,4092,21,2
14492,4092,14,1
14493,4092,15,3
14494,4092,28,2
14495,4093,27,1
14496,4093,6,1
14497,4093,15,1
14498,4093,21,3
14499,4093,29,2
14500,4093,18,3
14501,4094,29,3
14502,4094,13,3
14503,4094,18,3
14504,4094,5,2
14505,4094,14,2
14506,4094,10,3
14507,4095,19,1
14508,4095,12,3
14509,4096,15,2
14510,4096,22,3
14511,4096,9,2
14512,4097,3,3
14513,4097,19,2
14514,4098,21,1
14515,4098,7,3
14516,4098,13,2
14517,4098,28,3
14518,4099,7,1
14519,4099,22,1
14520,4100,1,3
14521,4100,7,3
14522,4100,5,3
14523,4101,1,3
14524,4101,28,1
14525,4102,23,1
14526,4103,27,2
14527,4103,27,1
14528,4103,14,1
14529,4104,24,3
14530,4104,14,1
14531,4104,3,2
14532,4104,22,3
14533,4104,29,3
14534,4105,24,1
14535,4105,19,3
14536,4105,17,3
14537,4106,17,2
14538,4106,17,1
14539,4106,20,1
14540,4106,29,3
14541,4106,13,2
14542,4107,25,3
14543,4108,29,1
14544,4108,3,3
14545,4108,18,2
14546,4108,30,2
14547,4109,13,2
14548,4110,6,1
14549,4110,7,3
14550,4110,10,1
14551,4110,22,2
14552,4111,23,2
14553,4111,8,2
14554,4111,4,2
14555,4112,20,1
14556,4112,24,2
14557,4112,11,1
14558,4112,1,3
14559,4113,14,3
14560,4113,3,1
14561,4113,20,1
14562,4113,22,3
14563,4113,10,3
14564,4113,29,2
14565,4114,1,1
14566,4114,27,2
14567,4114,28,1
14568,4114,1,3
14569,4115,26,1
14570,4115,5,3
